saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,scan
210.117.181.96,185.107.253.215,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,124.151.225.159,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,129.137.72.156,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,117.98.200.168,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,220.60.80.170,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,106.92.182.57,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.226.202.82,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,193.91.28.206,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,147.24.43.128,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,84.227.2.249,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,8.162.99.21,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,23.240.140.77,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,99.193.109.46,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,74.205.188.114,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,51.216.186.166,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,208.186.254.190,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,168.31.101.6,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,96.14.237.28,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,196.171.242.74,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,153.210.9.4,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,172.93.46.193,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,106.54.211.177,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,122.84.127.14,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,204.223.153.248,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,145.151.148.204,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,195.67.53.18,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,167.6.141.170,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,112.162.98.195,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,132.11.216.93,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,144.54.151.126,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,123.11.80.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,186.125.41.132,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,57.122.232.212,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,159.20.5.55,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,9.149.233.193,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,171.249.198.85,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,160.201.129.182,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,219.227.243.91,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,36.139.11.178,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,24.243.36.157,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,212.140.105.133,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,201.152.36.15,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,122.199.54.6,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,165.248.114.136,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,163.237.156.112,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,61.78.4.18,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,143.145.117.38,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,87.233.125.59,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,66.203.107.49,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,88.136.26.3,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,57.104.227.204,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,111.157.76.230,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,220.150.201.83,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,17.178.42.61,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,185.192.59.177,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,130.116.223.113,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,157.248.246.141,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,85.58.234.107,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,9.89.177.245,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,43.134.27.142,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,37.22.10.38,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,95.119.166.56,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,208.155.148.204,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,71.189.83.214,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,216.126.199.69,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,50.47.81.213,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,142.27.239.142,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,75.134.62.45,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,200.86.108.133,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,218.54.189.70,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,72.141.18.214,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,57.9.6.223,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.67.62.108,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,213.138.123.20,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,59.161.31.225,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,174.43.196.172,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,43.218.136.21,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,105.160.13.100,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,98.36.59.43,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,131.165.250.0,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,104.184.80.5,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,160.137.92.51,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,66.200.128.144,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,94.168.242.94,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,73.0.160.109,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,86.123.1.97,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,192.102.113.253,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,170.176.77.238,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,113.251.80.252,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.86.3.30,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,93.144.74.225,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,66.60.4.59,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,113.220.82.199,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,77.152.75.108,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,181.169.157.52,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,154.109.184.200,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,87.105.66.158,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,113.117.53.101,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,71.132.97.242,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,194.207.105.2,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,27.244.252.161,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,206.74.39.187,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,32.2.243.9,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,94.146.228.238,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,172.228.210.107,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,99.203.17.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,72.112.174.170,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,175.8.116.53,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,77.66.88.50,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,220.123.64.252,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,158.255.204.141,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,43.97.184.58,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,218.99.110.23,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.3.173.48,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,51.111.106.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,191.135.169.165,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,198.189.181.201,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,128.93.224.62,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,66.224.96.66,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.122.146.68,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,193.233.76.183,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,50.141.41.223,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,174.138.89.201,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,186.54.91.166,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,168.95.62.117,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,105.176.65.224,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,96.226.204.120,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,92.207.164.125,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,81.184.171.46,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,209.242.77.215,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,123.249.149.205,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,63.77.175.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,125.149.87.19,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,106.255.41.152,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,213.42.13.80,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,54.79.34.81,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,133.142.181.140,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,125.66.247.127,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,63.67.101.141,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,118.186.188.28,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,173.9.202.85,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,84.253.101.230,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,132.188.154.108,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,18.158.53.96,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,153.29.244.2,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,48.155.116.253,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,193.246.158.123,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,197.216.124.249,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,32.88.1.141,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,31.211.24.113,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,37.76.166.219,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,195.145.9.238,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,221.240.106.85,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,31.141.67.195,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,146.27.99.73,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,79.235.159.60,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,205.206.33.222,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,99.71.184.163,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,170.189.89.131,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,123.125.120.114,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,57.77.200.157,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,24.227.175.234,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,18.67.208.118,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,81.207.191.214,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,115.222.207.81,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,50.214.166.143,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,2.155.203.66,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,40.92.133.36,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,99.72.169.147,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,220.0.41.73,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,217.65.76.20,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,58.57.167.42,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,103.253.121.118,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,84.35.160.56,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,178.65.98.66,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,183.152.123.94,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,93.182.146.126,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,64.243.188.208,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,204.225.253.98,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,36.55.153.106,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,9.187.118.122,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,62.43.85.170,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,43.18.235.104,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,42.6.127.30,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,132.32.147.219,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,44.18.67.166,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,185.201.0.199,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,220.249.141.97,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,89.54.168.90,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,139.188.161.3,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,135.181.224.236,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
210.117.181.96,40.204.109.96,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,2323,2,8873,1,40,1,40.0,0,0
210.117.181.96,95.7.218.56,0,70:5d:cc:57:c7:b5,bc:e7:12:22:12:67,22733,23,2,8873,1,40,1,40.0,0,0
