saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55350,48,18,1065,60,0.9035947322845459,66.4014495174212,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55352,18,18,1065,60,4.04146146774292,57.6113489153213,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55354,18,18,1065,60,0.8872959613800049,67.62118009269696,0,4
45.126.79.12,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,36124,18,3,1065,52,30.929720401763916,1.6812308460775627,0,4
154.210.127.3,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,42044,18,3,1065,52,31.66544508934021,1.6421686116613334,0,4
103.23.30.250,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,42222,17,9,1065,52,0.8053185939788818,64.57071820865421,0,4
103.23.30.250,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,42224,17,9,1065,52,0.7968852519989014,65.25406245072746,0,4
178.32.110.134,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,46394,16,4,1065,52,28.196369409561157,1.8442090626875964,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58026,17,21,1065,52,16.687808513641357,3.11604726033936,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58026,16,21,1065,52,16.687808513641357,3.11604726033936,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58028,17,21,1065,52,16.672898054122925,3.1188339202458737,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58028,16,21,1065,52,16.672898054122925,3.1188339202458737,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58030,47,21,1065,52,16.605854988098145,3.13142563495043,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58030,46,21,1065,52,16.605854988098145,3.13142563495043,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58032,17,21,1065,52,16.728458404541016,3.1084753144906863,0,4
192.3.183.226,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,58032,16,21,1065,52,16.728458404541016,3.1084753144906863,0,4
151.67.73.112,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,38174,17,6,1065,52,2.348848342895508,22.13850892386597,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55348,17,18,1065,52,1.474015235900879,35.2777900346593,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55350,47,18,1065,52,0.9035947322845459,57.547922915098376,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55352,17,18,1065,52,1.04146146774292,49.92983572661179,0,4
80.234.112.168,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,55354,17,18,1065,52,0.8872959613800049,58.605022747004035,0,4
146.148.253.63,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,35832,18,4,1065,52,0.14592909812927246,356.3374314417772,0,4
209.104.255.182,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,11,1065,44,1,44.0,0,4
45.126.79.12,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,3,1065,44,1,44.0,0,4
117.34.95.228,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
168.221.5.254,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
134.220.21.241,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,4,1065,44,1,44.0,0,4
134.220.21.241,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,50452,18,4,1065,44,31.817124605178833,1.3829030921555425,0,4
207.249.139.81,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,56,1065,44,1,44.0,0,4
207.249.139.81,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45200,48,56,1065,44,53.08245849609375,0.8288990609437935,0,4
193.85.11.42,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,2323,26110,48,1,1065,44,1,44.0,0,4
142.11.20.29,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,6,1065,44,1,44.0,0,4
207.249.139.81,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45202,18,56,1065,44,0.9722824096679688,45.2543412926969,0,4
142.11.20.29,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,59000,48,6,1065,44,33.36091113090515,1.3189088219847487,0,4
207.249.139.81,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45204,18,56,1065,44,1.4500789642333984,30.343175154782777,0,4
69.173.204.150,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
154.210.127.3,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,3,1065,44,1,44.0,0,4
103.23.30.250,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,9,1065,44,1,44.0,0,4
178.32.110.134,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,4,1065,44,0.6655318737030029,66.11253606109815,0,4
213.164.13.113,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,13,1065,44,1,44.0,0,4
178.32.110.134,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,4,4,1065,44,0.6655318737030029,66.11253606109815,0,4
147.46.79.240,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,3,1065,44,1,44.0,0,4
147.46.79.240,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,36328,18,3,1065,44,0.0076639652252197266,5741.153398662312,0,4
207.40.144.19,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
143.189.137.129,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
107.163.13.72,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
115.231.249.6,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,113,1065,44,1,44.0,0,4
