saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51898,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51900,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51902,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51904,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51906,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51908,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51910,20223,16,957,957,120,598.3864617347717,0.20053929638065357,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51612,20223,24,957,957,85,598.3864617347717,0.1420486682696296,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51614,20223,24,957,957,85,598.3864617347717,0.1420486682696296,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51616,20223,24,957,957,85,598.3864617347717,0.1420486682696296,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51618,20223,24,957,957,85,598.3864617347717,0.1420486682696296,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51620,20223,24,957,957,85,598.3864617347717,0.1420486682696296,0,4
210.117.181.96,210.117.181.86,tcp,70:5d:cc:57:c7:b5,18:c0:4d:c1:99:40,51622,20223,24,957,957,85,598.3864617347717,0.1420486682696296,0,4
